,AAPL,AAPL,AAPL,AAPL,AAPL,JPM,JPM,JPM,JPM,JPM,MSFT,MSFT,MSFT,MSFT,MSFT
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
time,,,,,,,,,,,,,,,
2021-05-10 11:44:00-04:00,128.27,128.405,128.27,128.405,9163.0,163.56,163.56,163.49,163.49,921.0,250.275,250.275,250.275,250.275,206.0
2021-05-10 11:45:00-04:00,128.395,128.42,128.34,128.35,5460.0,163.505,163.54,163.5,163.5,1017.0,250.365,250.4,250.25,250.385,1407.0
2021-05-10 11:46:00-04:00,128.33,128.34,128.285,128.3,2245.0,163.525,163.525,163.39,163.405,1153.0,250.3,250.305,250.3,250.305,401.0
2021-05-10 11:47:00-04:00,128.35,128.385,128.34,128.34,2496.0,163.44,163.44,163.44,163.44,241.0,250.38,250.51,250.38,250.49,840.0
2021-05-10 11:48:00-04:00,128.37,128.37,128.36,128.36,620.0,163.48,163.48,163.48,163.48,138.0,250.45,250.46,250.42,250.42,511.0
2021-05-10 11:49:00-04:00,128.365,128.365,128.325,128.325,3303.0,163.465,163.52,163.465,163.52,460.0,250.37,250.41,250.37,250.41,607.0
2021-05-10 11:50:00-04:00,128.33,128.36,128.265,128.325,10063.0,163.495,163.51,163.47,163.51,398.0,250.34,250.355,250.265,250.355,817.0
2021-05-10 11:51:00-04:00,128.34,128.365,128.32,128.335,4850.0,163.52,163.52,163.475,163.5,517.0,250.44,250.47,250.43,250.43,325.0
2021-05-10 11:52:00-04:00,128.29,128.315,128.26,128.26,2400.0,163.44,163.45,163.4,163.4,985.0,250.37,250.37,250.2,250.215,901.0
2021-05-10 11:53:00-04:00,128.28,128.38,128.28,128.38,4856.0,163.39,163.45,163.39,163.45,899.0,250.175,250.22,250.175,250.22,1001.0
2021-05-10 11:54:00-04:00,128.375,128.38,128.36,128.365,2994.0,163.44,163.44,163.415,163.43,1251.0,250.24,250.25,250.16,250.17,634.0
2021-05-10 11:55:00-04:00,128.36,128.43,128.36,128.43,2433.0,163.435,163.52,163.41,163.52,2504.0,250.17,250.3,250.17,250.3,573.0
2021-05-10 11:56:00-04:00,128.42,128.5,128.41,128.5,2877.0,163.55,163.605,163.55,163.58,1700.0,250.31,250.4,250.31,250.33,625.0
2021-05-10 11:57:00-04:00,128.52,128.53,128.505,128.505,749.0,163.59,163.61,163.555,163.555,1472.0,250.345,250.36,250.285,250.36,430.0
2021-05-10 11:58:00-04:00,128.52,128.54,128.515,128.53,1939.0,163.58,163.61,163.575,163.59,554.0,250.35,250.375,250.34,250.34,401.0
2021-05-10 11:59:00-04:00,128.52,128.53,128.51,128.51,1785.0,163.565,163.565,163.45,163.45,1446.0,250.31,250.32,250.26,250.32,785.0
2021-05-10 12:00:00-04:00,128.54,128.57,128.53,128.55,915.0,163.44,163.51,163.44,163.51,509.0,250.385,250.385,250.385,250.385,255.0
2021-05-10 12:01:00-04:00,128.565,128.565,128.55,128.55,664.0,163.505,163.505,163.41,163.41,550.0,250.43,250.49,250.43,250.47,468.0
2021-05-10 12:02:00-04:00,128.57,128.57,128.515,128.52,1279.0,163.335,163.39,163.335,163.385,710.0,250.32,250.32,250.32,250.32,100.0
2021-05-10 12:03:00-04:00,128.51,128.55,128.5,128.55,1432.0,163.34,163.34,163.34,163.34,248.0,250.305,250.405,250.305,250.405,300.0
2021-05-10 12:04:00-04:00,128.59,128.59,128.58,128.59,758.0,163.235,163.235,163.235,163.235,101.0,250.51,250.6,250.51,250.6,752.0
2021-05-10 12:05:00-04:00,128.57,128.58,128.56,128.58,923.0,163.26,163.26,163.26,163.26,113.0,250.58,250.58,250.56,250.56,423.0
2021-05-10 12:06:00-04:00,128.56,128.56,128.55,128.55,416.0,163.2,163.24,163.195,163.24,909.0,250.53,250.53,250.52,250.52,515.0
2021-05-10 12:07:00-04:00,128.55,128.55,128.5,128.52,1888.0,163.29,163.34,163.29,163.34,410.0,250.54,250.54,250.54,250.54,563.0
2021-05-10 12:08:00-04:00,128.54,128.56,128.52,128.52,1119.0,163.375,163.375,163.36,163.36,370.0,250.65,250.65,250.57,250.57,833.0
2021-05-10 12:09:00-04:00,128.53,128.53,128.52,128.52,871.0,163.32,163.32,163.27,163.27,435.0,250.59,250.59,250.59,250.59,332.0
2021-05-10 12:10:00-04:00,128.54,128.61,128.53,128.61,2302.0,163.25,163.25,163.25,163.25,421.0,250.64,250.72,250.64,250.72,534.0
2021-05-10 12:11:00-04:00,128.615,128.63,128.6,128.63,1486.0,163.185,163.185,163.185,163.185,289.0,250.86,250.86,250.83,250.83,553.0
2021-05-10 12:12:00-04:00,128.635,128.68,128.63,128.68,2484.0,163.12,163.12,163.11,163.11,562.0,250.84,250.86,250.84,250.86,239.0
2021-05-10 12:13:00-04:00,128.69,128.7,128.685,128.69,932.0,163.17,163.17,163.155,163.155,202.0,250.91,250.93,250.87,250.87,421.0
2021-05-10 12:14:00-04:00,128.68,128.68,128.67,128.67,416.0,163.145,163.145,163.115,163.12,555.0,250.89,250.89,250.89,250.89,138.0
2021-05-10 12:15:00-04:00,128.675,128.675,128.64,128.66,1203.0,163.085,163.095,163.085,163.095,563.0,250.91,250.96,250.89,250.96,711.0
2021-05-10 12:16:00-04:00,128.65,128.655,128.63,128.63,517.0,163.125,163.18,163.125,163.18,1100.0,250.86,250.86,250.79,250.8,559.0
2021-05-10 12:17:00-04:00,128.61,128.61,128.55,128.58,953.0,163.145,163.2,163.145,163.2,1476.0,250.78,250.78,250.71,250.745,900.0
2021-05-10 12:18:00-04:00,,,,,,163.21,163.26,163.21,163.25,1140.0,250.79,250.9,250.79,250.9,855.0
2021-05-10 12:19:00-04:00,128.64,128.64,128.62,128.62,637.0,163.22,163.225,163.175,163.175,1130.0,250.88,250.88,250.83,250.83,225.0
2021-05-10 12:20:00-04:00,128.635,128.635,128.575,128.61,1201.0,163.11,163.11,163.11,163.11,265.0,250.89,250.905,250.89,250.905,301.0
2021-05-10 12:21:00-04:00,128.59,128.59,128.56,128.58,1700.0,163.135,163.135,163.135,163.135,127.0,250.88,250.88,250.83,250.83,206.0
2021-05-10 12:22:00-04:00,128.57,128.57,128.46,128.515,2359.0,,,,,,250.81,250.81,250.7,250.79,1317.0
2021-05-10 12:23:00-04:00,128.505,128.59,128.505,128.585,1482.0,163.23,163.23,163.23,163.23,204.0,250.82,250.88,250.82,250.85,734.0
2021-05-10 12:24:00-04:00,128.59,128.605,128.575,128.59,1071.0,163.225,163.225,163.21,163.21,414.0,250.87,250.93,250.87,250.93,516.0
2021-05-10 12:25:00-04:00,128.56,128.64,128.55,128.57,3146.0,163.24,163.24,163.22,163.22,430.0,250.99,250.99,250.98,250.98,1194.0
2021-05-10 12:26:00-04:00,128.54,128.54,128.48,128.48,3533.0,163.08,163.08,163.07,163.07,436.0,250.945,250.945,250.92,250.92,518.0
2021-05-10 12:27:00-04:00,128.48,128.52,128.44,128.46,2968.0,163.08,163.085,163.08,163.085,451.0,250.945,250.945,250.87,250.895,425.0
2021-05-10 12:28:00-04:00,128.49,128.49,128.42,128.44,2624.0,163.12,163.12,163.12,163.12,212.0,250.91,250.91,250.89,250.91,600.0
2021-05-10 12:29:00-04:00,128.42,128.44,128.38,128.4,7819.0,163.09,163.09,163.01,163.01,973.0,250.81,250.81,250.78,250.78,332.0
2021-05-10 12:30:00-04:00,128.39,128.46,128.39,128.43,3691.0,163.08,163.21,163.07,163.2,1500.0,250.81,250.84,250.79,250.825,1109.0
2021-05-10 12:31:00-04:00,128.46,128.46,128.41,128.42,2643.0,163.24,163.3,163.235,163.3,883.0,,,,,
2021-05-10 12:32:00-04:00,128.4,128.41,128.37,128.37,2305.0,163.31,163.31,163.3,163.3,683.0,,,,,
2021-05-10 12:33:00-04:00,128.35,128.36,128.32,128.36,3873.0,163.33,163.33,163.33,163.33,303.0,250.62,250.62,250.58,250.58,614.0
2021-05-10 12:34:00-04:00,128.35,128.35,128.33,128.33,1592.0,163.26,163.26,163.26,163.26,398.0,250.57,250.57,250.53,250.53,530.0
2021-05-10 12:35:00-04:00,128.33,128.34,128.3,128.34,1311.0,163.34,163.34,163.34,163.34,216.0,250.55,250.55,250.52,250.52,829.0
2021-05-10 12:36:00-04:00,128.36,128.37,128.33,128.33,2781.0,163.29,163.29,163.29,163.29,204.0,250.57,250.58,250.545,250.545,1377.0
2021-05-10 12:37:00-04:00,128.32,128.34,128.32,128.33,1660.0,163.265,163.265,163.255,163.255,642.0,250.5,250.57,250.5,250.55,865.0
2021-05-10 12:38:00-04:00,128.34,128.34,128.27,128.275,2976.0,,,,,,250.52,250.52,250.44,250.44,1256.0
2021-05-10 12:39:00-04:00,128.26,128.315,128.26,128.285,2054.0,,,,,,250.445,250.57,250.445,250.55,625.0
2021-05-10 12:40:00-04:00,128.27,128.345,128.25,128.32,3099.0,163.265,163.295,163.265,163.28,528.0,250.57,250.57,250.48,250.48,960.0
2021-05-10 12:41:00-04:00,128.32,128.33,128.2,128.2,2245.0,163.295,163.295,163.295,163.295,114.0,250.44,250.44,250.38,250.38,971.0
2021-05-10 12:42:00-04:00,128.22,128.245,128.22,128.22,2562.0,163.275,163.275,163.275,163.275,206.0,250.38,250.38,250.38,250.38,173.0
2021-05-10 12:43:00-04:00,128.24,128.265,128.22,128.265,1602.0,163.28,163.32,163.28,163.32,478.0,250.37,250.415,250.37,250.415,516.0
2021-05-10 12:44:00-04:00,128.26,128.265,128.225,128.23,4365.0,163.28,163.28,163.27,163.27,239.0,250.39,250.39,250.39,250.39,104.0
2021-05-10 12:45:00-04:00,128.22,128.22,128.16,128.18,3593.0,,,,,,250.32,250.32,250.28,250.29,777.0
2021-05-10 12:46:00-04:00,128.19,128.265,128.19,128.23,3295.0,163.315,163.34,163.315,163.34,516.0,250.32,250.43,250.32,250.39,1252.0
2021-05-10 12:47:00-04:00,128.215,128.24,128.21,128.23,2922.0,,,,,,250.38,250.46,250.38,250.46,431.0
2021-05-10 12:48:00-04:00,128.22,128.27,128.22,128.25,3123.0,163.295,163.295,163.295,163.295,102.0,250.4,250.4,250.245,250.245,1599.0
2021-05-10 12:49:00-04:00,128.24,128.24,128.21,128.22,1161.0,163.305,163.305,163.305,163.305,105.0,250.29,250.29,250.145,250.145,1071.0
2021-05-10 12:50:00-04:00,128.24,128.28,128.23,128.24,2235.0,163.285,163.285,163.285,163.285,295.0,250.15,250.21,250.145,250.175,1034.0
2021-05-10 12:51:00-04:00,128.28,128.3,128.27,128.3,1555.0,,,,,,250.22,250.225,250.22,250.225,416.0
2021-05-10 12:52:00-04:00,128.28,128.33,128.28,128.32,3510.0,,,,,,250.16,250.205,250.155,250.16,502.0
2021-05-10 12:53:00-04:00,128.32,128.32,128.29,128.29,3110.0,163.18,163.18,163.18,163.18,109.0,250.195,250.195,250.16,250.175,944.0
2021-05-10 12:54:00-04:00,128.27,128.28,128.26,128.26,1154.0,,,,,,250.075,250.12,250.075,250.12,1437.0
2021-05-10 12:55:00-04:00,128.26,128.27,128.25,128.26,1264.0,163.195,163.195,163.195,163.195,134.0,250.045,250.045,250.01,250.01,477.0
2021-05-10 12:56:00-04:00,128.255,128.32,128.25,128.315,3512.0,163.155,163.155,163.155,163.155,122.0,250.015,250.02,249.97,249.97,584.0
2021-05-10 12:57:00-04:00,128.315,128.36,128.295,128.345,8067.0,163.165,163.23,163.165,163.23,1458.0,249.975,250.04,249.975,250.005,2493.0
2021-05-10 12:58:00-04:00,128.34,128.38,128.325,128.325,5703.0,163.215,163.215,163.2,163.2,383.0,249.995,250.05,249.97,249.97,2458.0
2021-05-10 12:59:00-04:00,128.305,128.345,128.305,128.315,2177.0,,,,,,249.965,249.99,249.945,249.945,1206.0
2021-05-10 13:00:00-04:00,128.295,128.345,128.285,128.345,2601.0,163.285,163.34,163.285,163.34,569.0,249.96,250.0,249.94,249.97,1544.0
2021-05-10 13:01:00-04:00,128.335,128.335,128.23,128.255,3299.0,163.27,163.27,163.26,163.26,449.0,249.95,249.95,249.64,249.64,695.0
2021-05-10 13:02:00-04:00,128.255,128.315,128.255,128.295,1811.0,163.245,163.245,163.245,163.245,191.0,249.64,249.64,249.62,249.63,1660.0
2021-05-10 13:03:00-04:00,128.295,128.31,128.285,128.295,1719.0,163.12,163.13,163.12,163.12,418.0,249.59,249.59,249.57,249.57,1354.0
2021-05-10 13:04:00-04:00,128.315,128.4,128.315,128.37,2323.0,163.105,163.185,163.105,163.185,491.0,249.685,249.685,249.685,249.685,125.0
2021-05-10 13:05:00-04:00,128.375,128.385,128.365,128.365,1643.0,163.21,163.21,163.17,163.17,529.0,249.725,249.725,249.71,249.71,307.0
2021-05-10 13:06:00-04:00,128.34,128.345,128.315,128.315,1133.0,163.155,163.155,163.12,163.12,803.0,249.635,249.65,249.595,249.6,656.0
2021-05-10 13:07:00-04:00,128.315,128.37,128.315,128.365,2730.0,163.125,163.16,163.125,163.16,215.0,249.625,249.645,249.575,249.645,1254.0
2021-05-10 13:08:00-04:00,128.365,128.365,128.32,128.32,1932.0,163.16,163.16,163.16,163.16,130.0,249.68,249.72,249.68,249.72,311.0
2021-05-10 13:09:00-04:00,128.315,128.35,128.305,128.35,1287.0,163.16,163.2,163.155,163.2,530.0,,,,,
2021-05-10 13:10:00-04:00,128.335,128.35,128.305,128.305,1864.0,163.165,163.165,163.165,163.165,119.0,249.84,249.84,249.77,249.8,516.0
2021-05-10 13:11:00-04:00,128.3,128.32,128.29,128.315,1727.0,163.18,163.18,163.18,163.18,347.0,249.77,249.81,249.77,249.81,437.0
2021-05-10 13:12:00-04:00,128.355,128.38,128.345,128.365,1854.0,163.17,163.17,163.17,163.17,381.0,249.855,249.855,249.855,249.855,121.0
2021-05-10 13:13:00-04:00,128.36,128.38,128.325,128.38,2098.0,163.095,163.095,163.065,163.065,577.0,249.845,249.89,249.845,249.89,392.0
2021-05-10 13:14:00-04:00,128.37,128.37,128.345,128.35,1860.0,163.05,163.07,163.05,163.07,252.0,249.87,249.88,249.83,249.87,740.0
2021-05-10 13:15:00-04:00,128.375,128.42,128.355,128.42,1853.0,163.09,163.09,163.09,163.09,174.0,249.845,250.0,249.845,250.0,1066.0
2021-05-10 13:16:00-04:00,128.44,128.48,128.425,128.425,1896.0,163.09,163.09,163.01,163.01,654.0,249.98,249.98,249.97,249.97,206.0
2021-05-10 13:17:00-04:00,128.405,128.405,128.39,128.405,1757.0,163.005,163.005,163.0,163.005,1255.0,249.965,250.025,249.955,250.025,407.0
2021-05-10 13:18:00-04:00,128.405,128.405,128.315,128.335,8813.0,163.005,163.005,162.99,162.99,1203.0,250.01,250.015,249.905,249.93,736.0
2021-05-10 13:19:00-04:00,128.335,128.345,128.3,128.345,554.0,163.06,163.06,163.06,163.06,100.0,249.93,250.0,249.92,250.0,418.0
2021-05-10 13:20:00-04:00,128.385,128.45,128.385,128.45,1420.0,163.085,163.105,163.085,163.105,205.0,250.06,250.095,250.06,250.095,301.0
2021-05-10 13:21:00-04:00,128.425,128.425,128.395,128.415,774.0,163.195,163.195,163.195,163.195,102.0,250.1,250.125,250.1,250.125,480.0
2021-05-10 13:22:00-04:00,128.43,128.445,128.38,128.385,3011.0,163.13,163.13,163.13,163.13,101.0,250.14,250.14,250.095,250.095,329.0
2021-05-10 13:23:00-04:00,128.385,128.49,128.385,128.45,2020.0,163.105,163.105,163.105,163.105,106.0,250.195,250.2,250.19,250.2,656.0
2021-05-10 13:24:00-04:00,128.43,128.43,128.385,128.395,2265.0,163.12,163.12,163.12,163.12,1704.0,250.19,250.23,250.19,250.23,215.0
2021-05-10 13:25:00-04:00,128.4,128.405,128.35,128.385,1849.0,163.135,163.155,163.09,163.09,1016.0,250.185,250.185,250.14,250.14,690.0
2021-05-10 13:26:00-04:00,128.375,128.4,128.37,128.37,1415.0,163.02,163.085,163.02,163.085,1406.0,250.195,250.195,250.195,250.195,241.0
2021-05-10 13:27:00-04:00,128.36,128.38,128.32,128.32,2703.0,163.05,163.06,163.05,163.06,500.0,250.21,250.21,250.08,250.08,1689.0
2021-05-10 13:28:00-04:00,128.305,128.34,128.305,128.34,2054.0,163.05,163.08,163.05,163.08,700.0,250.09,250.225,250.09,250.22,839.0
2021-05-10 13:29:00-04:00,128.37,128.37,128.25,128.265,2506.0,162.96,162.96,162.93,162.93,385.0,,,,,
2021-05-10 13:30:00-04:00,128.24,128.29,128.21,128.29,2735.0,162.89,162.96,162.89,162.96,663.0,250.1,250.1,250.1,250.1,271.0
2021-05-10 13:31:00-04:00,128.275,128.28,128.2,128.225,1547.0,162.915,162.915,162.91,162.91,206.0,,,,,
2021-05-10 13:32:00-04:00,128.225,128.24,128.19,128.19,1172.0,,,,,,249.965,249.99,249.965,249.99,467.0
2021-05-10 13:33:00-04:00,128.18,128.225,128.18,128.22,2347.0,162.95,162.99,162.95,162.99,472.0,249.93,249.93,249.93,249.93,382.0
2021-05-10 13:34:00-04:00,128.2,128.22,128.2,128.22,560.0,162.985,163.02,162.985,163.02,302.0,249.89,249.89,249.885,249.885,382.0
2021-05-10 13:35:00-04:00,128.21,128.215,128.18,128.185,1531.0,162.935,162.945,162.9,162.945,802.0,249.81,249.81,249.75,249.75,410.0
2021-05-10 13:36:00-04:00,128.215,128.22,128.175,128.185,1991.0,162.92,162.945,162.88,162.88,601.0,249.77,249.8,249.77,249.78,492.0
2021-05-10 13:37:00-04:00,128.195,128.225,128.19,128.225,1405.0,162.87,162.87,162.82,162.83,1364.0,249.9,249.91,249.89,249.91,426.0
2021-05-10 13:38:00-04:00,128.205,128.23,128.205,128.215,1298.0,162.81,162.81,162.74,162.75,1829.0,249.96,249.98,249.96,249.98,408.0
2021-05-10 13:39:00-04:00,128.205,128.27,128.2,128.27,3352.0,162.75,162.85,162.75,162.85,980.0,249.94,249.97,249.93,249.97,708.0
2021-05-10 13:40:00-04:00,128.215,128.24,128.205,128.23,2342.0,162.81,162.87,162.795,162.86,1060.0,249.925,249.925,249.92,249.92,576.0
2021-05-10 13:41:00-04:00,128.265,128.27,128.235,128.245,1440.0,162.875,162.88,162.875,162.88,572.0,,,,,
2021-05-10 13:42:00-04:00,128.225,128.23,128.15,128.15,6175.0,162.865,162.865,162.865,162.865,339.0,,,,,
2021-05-10 13:43:00-04:00,128.165,128.185,128.155,128.17,4255.0,162.9,162.9,162.835,162.835,605.0,249.79,249.805,249.79,249.805,548.0
2021-05-10 13:44:00-04:00,128.17,128.21,128.16,128.195,2580.0,162.77,162.77,162.77,162.77,559.0,249.78,249.845,249.77,249.815,1328.0
2021-05-10 13:45:00-04:00,128.225,128.25,128.225,128.245,1477.0,162.91,162.93,162.91,162.93,541.0,249.815,249.97,249.815,249.89,1502.0
2021-05-10 13:46:00-04:00,128.225,128.225,128.135,128.14,2014.0,162.95,162.95,162.95,162.95,243.0,249.915,249.915,249.85,249.88,1011.0
2021-05-10 13:47:00-04:00,128.12,128.145,128.11,128.115,1239.0,162.93,162.93,162.92,162.92,363.0,249.845,249.885,249.84,249.885,600.0
2021-05-10 13:48:00-04:00,128.135,128.14,128.12,128.13,1475.0,162.97,162.98,162.97,162.98,502.0,249.89,249.93,249.89,249.93,500.0
2021-05-10 13:49:00-04:00,128.11,128.13,128.09,128.095,2009.0,162.93,162.99,162.93,162.99,978.0,249.89,249.9,249.88,249.885,502.0
2021-05-10 13:50:00-04:00,128.115,128.135,128.105,128.12,726.0,162.99,163.04,162.99,163.04,1047.0,249.88,249.94,249.88,249.92,411.0
2021-05-10 13:51:00-04:00,128.1,128.1,128.05,128.065,2548.0,163.075,163.075,163.075,163.075,216.0,249.885,249.885,249.82,249.84,761.0
2021-05-10 13:52:00-04:00,128.06,128.075,128.05,128.06,2715.0,163.08,163.08,163.045,163.07,722.0,249.83,249.83,249.815,249.82,300.0
2021-05-10 13:53:00-04:00,128.05,128.1,128.05,128.08,1264.0,163.07,163.08,163.07,163.08,761.0,249.83,249.9,249.83,249.895,598.0
2021-05-10 13:54:00-04:00,128.08,128.08,128.06,128.075,1716.0,163.08,163.11,163.08,163.1,1033.0,249.88,249.88,249.865,249.865,415.0
2021-05-10 13:55:00-04:00,128.065,128.065,127.99,128.005,3136.0,163.14,163.14,163.115,163.115,551.0,249.885,249.885,249.8,249.8,300.0
2021-05-10 13:56:00-04:00,128.015,128.03,127.97,127.98,1802.0,163.085,163.085,163.01,163.01,573.0,249.835,249.87,249.81,249.87,836.0
2021-05-10 13:57:00-04:00,127.97,128.07,127.97,128.06,8018.0,163.01,163.05,163.01,163.05,919.0,249.825,249.96,249.825,249.92,957.0
2021-05-10 13:58:00-04:00,128.1,128.11,128.06,128.095,2339.0,163.085,163.14,163.08,163.14,684.0,249.92,249.945,249.92,249.935,678.0
2021-05-10 13:59:00-04:00,128.085,128.095,128.04,128.055,1386.0,,,,,,,,,,
2021-05-10 14:00:00-04:00,128.045,128.085,128.01,128.01,1700.0,163.07,163.07,163.02,163.025,726.0,249.81,249.875,249.75,249.75,527.0
2021-05-10 14:01:00-04:00,128.0,128.04,127.94,127.94,3690.0,163.09,163.16,163.09,163.16,801.0,249.735,249.74,249.7,249.7,920.0
2021-05-10 14:02:00-04:00,127.92,127.97,127.92,127.92,2143.0,163.23,163.23,163.17,163.18,812.0,,,,,
2021-05-10 14:03:00-04:00,127.91,127.92,127.81,127.905,5756.0,163.19,163.25,163.17,163.24,967.0,249.62,249.62,249.45,249.55,2238.0
2021-05-10 14:04:00-04:00,127.92,127.925,127.845,127.845,2157.0,163.26,163.28,163.23,163.23,752.0,249.63,249.64,249.63,249.64,575.0
2021-05-10 14:05:00-04:00,127.835,127.885,127.835,127.885,1341.0,163.215,163.215,163.13,163.13,402.0,249.51,249.53,249.51,249.53,1287.0
2021-05-10 14:06:00-04:00,127.91,127.93,127.91,127.915,1513.0,163.08,163.08,163.025,163.025,606.0,249.64,249.695,249.64,249.695,402.0
2021-05-10 14:07:00-04:00,127.905,127.915,127.8,127.81,4336.0,163.05,163.05,163.03,163.03,411.0,249.705,249.705,249.7,249.7,605.0
2021-05-10 14:08:00-04:00,127.83,127.88,127.83,127.855,1595.0,163.09,163.105,163.065,163.08,703.0,249.64,249.66,249.61,249.61,2232.0
2021-05-10 14:09:00-04:00,127.875,127.875,127.825,127.825,2072.0,163.1,163.115,163.1,163.115,311.0,249.59,249.59,249.52,249.52,1003.0
2021-05-10 14:10:00-04:00,127.83,127.84,127.76,127.84,4996.0,163.11,163.23,163.11,163.19,1300.0,249.5,249.5,249.315,249.33,2675.0
2021-05-10 14:11:00-04:00,127.855,127.86,127.8,127.825,3698.0,163.215,163.25,163.205,163.205,806.0,249.47,249.47,249.3,249.37,826.0
2021-05-10 14:12:00-04:00,127.83,127.86,127.76,127.76,4822.0,163.25,163.25,163.25,163.25,200.0,249.41,249.41,249.17,249.17,577.0
2021-05-10 14:13:00-04:00,127.765,127.785,127.73,127.745,1910.0,,,,,,249.19,249.22,249.17,249.17,695.0
2021-05-10 14:14:00-04:00,127.745,127.745,127.63,127.715,6379.0,163.275,163.275,163.255,163.255,478.0,249.1,249.1,248.95,248.95,1316.0
2021-05-10 14:15:00-04:00,127.71,127.72,127.53,127.59,5822.0,163.205,163.205,163.205,163.205,112.0,248.915,248.915,248.915,248.915,161.0
2021-05-10 14:16:00-04:00,127.615,127.63,127.54,127.57,4734.0,163.025,163.025,162.91,162.91,1372.0,248.74,248.905,248.69,248.795,2116.0
2021-05-10 14:17:00-04:00,127.59,127.595,127.49,127.55,4919.0,162.94,162.95,162.85,162.85,503.0,248.89,248.89,248.69,248.69,591.0
2021-05-10 14:18:00-04:00,127.545,127.55,127.46,127.51,4097.0,162.96,162.96,162.9,162.94,717.0,248.645,248.645,248.455,248.55,654.0
2021-05-10 14:19:00-04:00,127.49,127.515,127.465,127.51,4483.0,162.86,162.87,162.825,162.825,792.0,248.63,248.63,248.515,248.53,1469.0
2021-05-10 14:20:00-04:00,127.525,127.54,127.5,127.535,1621.0,162.855,162.855,162.775,162.775,300.0,248.55,248.6,248.495,248.6,475.0
2021-05-10 14:21:00-04:00,127.52,127.52,127.4,127.47,4227.0,162.76,162.77,162.73,162.75,887.0,248.51,248.51,248.29,248.3,1390.0
2021-05-10 14:22:00-04:00,127.455,127.46,127.4,127.415,3354.0,162.76,162.76,162.61,162.61,1584.0,248.27,248.36,248.245,248.27,2130.0
2021-05-10 14:23:00-04:00,127.445,127.49,127.415,127.415,1931.0,162.64,162.69,162.64,162.68,1002.0,248.295,248.37,248.29,248.31,4506.0
2021-05-10 14:24:00-04:00,127.43,127.465,127.415,127.43,2198.0,162.69,162.85,162.69,162.85,580.0,248.28,248.28,248.21,248.21,1551.0
2021-05-10 14:25:00-04:00,127.39,127.43,127.3,127.43,3882.0,162.9,162.9,162.765,162.87,1287.0,248.14,248.22,248.045,248.22,1597.0
2021-05-10 14:26:00-04:00,127.415,127.42,127.375,127.39,5396.0,162.83,162.83,162.83,162.83,303.0,248.16,248.18,248.14,248.16,1647.0
2021-05-10 14:27:00-04:00,127.35,127.39,127.29,127.38,5528.0,162.85,162.85,162.8,162.8,427.0,248.08,248.09,247.95,248.02,2852.0
2021-05-10 14:28:00-04:00,127.37,127.37,127.25,127.26,4127.0,162.8,162.8,162.74,162.74,875.0,248.03,248.03,247.9,247.925,1858.0
2021-05-10 14:29:00-04:00,127.27,127.27,127.09,127.2,7129.0,162.69,162.69,162.64,162.65,557.0,247.84,247.9,247.64,247.86,1742.0
2021-05-10 14:30:00-04:00,127.18,127.18,126.94,127.015,11852.0,162.6,162.66,162.59,162.59,991.0,247.85,247.85,247.61,247.61,1650.0
2021-05-10 14:31:00-04:00,127.005,127.115,127.005,127.09,4079.0,162.69,162.71,162.67,162.71,5711.0,247.65,247.65,247.65,247.65,281.0
2021-05-10 14:32:00-04:00,127.09,127.12,127.045,127.09,6391.0,162.695,162.695,162.655,162.655,377.0,247.79,247.82,247.73,247.75,1105.0
2021-05-10 14:33:00-04:00,127.1,127.13,127.055,127.085,5825.0,162.695,162.695,162.655,162.655,350.0,247.79,247.83,247.66,247.73,5312.0
2021-05-10 14:34:00-04:00,127.08,127.24,127.075,127.225,6945.0,162.7,162.78,162.7,162.76,1301.0,247.76,247.9,247.76,247.89,2134.0
2021-05-10 14:35:00-04:00,127.235,127.235,127.1,127.19,4239.0,162.77,162.77,162.56,162.56,596.0,247.825,247.825,247.66,247.8,1320.0
